Cod_curso,Cod_grupo_curso,Cod_regiao_curso,Nota_geral,Escolaridade_pai,Escolaridade_mae,Renda,Tipo_escola,Horas_estudos
43084,702,4,"29,3",D,D,D,A,B
43084,702,4,"53,9",C,D,C,B,B
44292,702,4,"35,7",C,F,E,A,C
44292,702,4,"38,4",B,B,A,A,C
44292,702,4,"30,4",C,C,D,A,B
44292,702,4,"33,2",D,D,C,E,C
44292,702,4,"45,2",B,B,C,A,C
44292,702,4,"46,1",D,F,D,B,B
44292,702,4,"33,9",A,B,B,A,B
44292,702,4,"30,1",B,B,B,A,D
44292,702,4,"28,7",B,C,C,A,B
44292,702,4,"13,5",B,B,C,A,B
44292,702,4,"37,2",C,C,B,A,E
44292,702,4,,B,C,A,A,E
46729,702,4,,C,B,C,A,B
46729,702,4,"51,7",B,B,C,A,B
46729,702,4,"36,6",D,D,C,A,C
46729,702,4,"68,5",D,D,B,A,E
46729,702,4,,A,A,A,A,C
46729,702,4,47,D,F,B,A,C
46729,702,4,"38,1",D,D,B,A,B
46729,702,4,"36,5",B,B,C,A,B
46729,702,4,"59,6",D,A,C,B,E
46729,702,4,"43,9",B,B,A,A,E
46729,702,4,"53,3",B,B,B,A,C
46729,702,4,"52,3",B,D,D,E,B
46729,702,4,"53,8",B,C,A,A,B
46729,702,4,"59,4",F,D,C,A,B
49478,702,4,"12,2",E,C,D,A,B
49478,702,4,"65,1",D,F,B,A,B
49478,702,4,"67,1",D,E,E,B,E
49478,702,4,"27,1",D,B,E,A,C
49478,702,4,"67,1",C,D,B,A,C
49478,702,4,"60,1",C,C,C,A,D
49478,702,4,"79,6",F,D,C,B,C
49478,702,4,"9,3",A,C,A,A,C
49478,702,4,"74,6",F,B,A,A,C
49478,702,4,"78,4",D,E,E,F,C
49478,702,4,"22,7",C,B,B,A,B
49478,702,4,"66,1",D,E,E,B,B
49478,702,4,"52,6",D,B,A,A,D
49478,702,4,,F,D,D,D,C
50439,702,4,"23,6",B,B,C,A,D
50439,702,4,"59,6",C,C,C,A,B
50439,702,4,"48,2",B,B,B,A,C
50439,702,4,"40,5",D,D,A,A,E
50439,702,4,"30,4",C,C,B,A,E
50439,702,4,"50,4",B,C,B,A,B
50439,702,4,"24,2",B,C,C,A,C
50439,702,4,"46,5",B,C,C,A,D
50439,702,4,"29,7",B,D,B,A,B
50439,702,4,"39,1",C,E,D,A,C
50439,702,4,"29,4",B,B,C,A,D
50439,702,4,"48,9",B,D,D,A,E
50439,702,4,"63,7",B,C,C,A,B
50439,702,4,"36,5",B,C,B,A,D
